entityId,publishedAt,status,title,tags
3729646,2019-04-14T11:47:17-0300,True,Domingo de Ramos: fiéis comemoram data que marca entrada de Jesus Cristo em Jerusalém,"quaresma, religião, Destaque Hora SC"
3729636,2019-04-14T11:23:26-0300,True,Israelenses reagem a fala de Bolsonaro sobre Holocausto,"Holocausto, Jair Bolsonaro, Israel"
3729631,2019-04-14T10:58:55-0300,True,Sobe para nove o número de mortos em desabamento de prédios no Rio de Janeiro,"Rio de Janeiro, Desabamento no Rio"
3729626,2019-04-14T10:41:11-0300,True,Temer escreveu diário e foi chamado de professor na prisão ,"Michel Temer, lava-jato"
3729616,2019-04-14T10:23:29-0300,True,Homem é preso roubo cometido há nove anos em São Francisco do Sul,"prisão, roubo, São Francisco do Sul"
3729611,2019-04-14T10:20:47-0300,True,"WhatsApp, Facebook e Instagram têm apagão global e saem do ar ","tecnologia, Facebook, Instagram, whatsapp"
3729571,2019-04-14T09:44:07-0300,True,Domingo em Santa Catarina tem previsão de sol e pancadas de chuva isoladas  ,"previsão do tempo, Destaque Hora SC"
3729576,2019-04-14T09:39:21-0300,True,"'Joinville que Queremos' leva movimento à Rua das Palmeiras, símbolo do Centro da cidade","Joinville que queremos, Joinville, Centro, cultura, Lazer, Destaque AN"
3671406,2019-04-14T07:50:01-0300,True,"Campeões dos últimos anos, Chapecoense e Figueirense jogam vaga na final","Esportes, Catarinense 2019, Chapecoense, Figueirense, Destaque DC, Destaque Hora SC"
3670661,2019-04-14T07:50:01-0300,True,Avaí e Criciúma disputam chance de acabar com jejum de títulos do Catarinense,"Esportes, Avaí, Criciúma EC, Catarinense 2019, Destaque DC, Destaque Hora SC"
3729536,2019-04-13T21:22:33-0300,True,Moradores protestam contra demarcação de terrenos de Marinha em Florianópolis,"terrenos  de marinha, Florianópolis, Trindade, manifestação"
3729541,2019-04-13T21:20:06-0300,True,"Neste domingo, Rua das Palmeiras terá programação multicultural em Joinville  ","Joinville, Destaque AN, cultura, Joinville que queremos, música, atração"
3729531,2019-04-13T18:35:30-0300,True,Aprovação ao Congresso sobe depois de renovação histórica nas eleições ,"política, congresso, datafolha"
3729526,2019-04-13T18:17:23-0300,True,"Após 2 meses internado, última vítima de incêndio no CT do Flamengo deixa hospital ","Destaque esporte, incêndio no CT do Flamengo, Flamengo, Rio de Janeiro, Esportes"
3729496,2019-04-13T17:53:29-0300,True,VÍDEO: Homem é preso durante confusão com a Guarda Municipal de Florianópolis,"Florianópolis, guarda municipal, Destaque Hora SC"
3729521,2019-04-13T17:26:38-0300,True,Deputada que denunciou esquema de laranjas no PSL diz foi ameaçada de morte ,"PSL, política"
3729516,2019-04-13T17:18:20-0300,True,"Previdência deve ser votada só em setembro, aponta cronograma do DEM ","reforma da previdência, rodrigo maia, congresso"
3729511,2019-04-13T17:08:22-0300,True,"Em bom estado de saúde, Pelé já está liberado para cirurgia ","Pelé, Futebol, Destaque esporte, Esportes"
3729506,2019-04-13T17:01:02-0300,True,"""Mesmo sendo processada, ganhei R$ 1,5 milhão e vou encarar tudo"", afirma Paula
","BBB, Big Brother Brasil"
3729501,2019-04-13T16:44:05-0300,True,Acidente deixa quatro feridos na SC-350 em Ituporanga no Alto Vale ,Destaque Santa
3729491,2019-04-13T16:10:45-0300,True,Homem morre atropelado por caminhão na BR-101 em Araquari ,"Joinville, Destaque AN, Araquari, trânsito, atropelamento, morte"
3729476,2019-04-13T15:14:14-0300,True,Vídeo: Incêndio destrói parte da Casa da Cultura de Mirim Doce no Alto Vale ,Destaque Santa
3729451,2019-04-13T14:55:43-0300,True,Jovem de 20 anos morre em acidente envolvendo dois caminhões na BR-280,"Joinville, Destaque AN, Guaramirim, trânsito, morte, acidente"
3729441,2019-04-13T14:31:19-0300,True,"""BBB 19"": discurso de Tiago Leifert ao anunciar vitória de Paula divide redes sociais ","BBB, Big Brother Brasil"
3729446,2019-04-13T14:30:25-0300,True,Homem de 40 anos é preso suspeito de estuprar filhas e neta de três anos no Oeste de SC,"Zortéa, polícia, estupro"
3704191,2019-04-13T13:45:01-0300,True,"Grupo qualificado na Chape e ausência pesada no Figueirense
","Figueirense, Esportes"
3729416,2019-04-13T12:15:56-0300,True,"Acidente deixa duas pessoas feridas em Irani, no Oeste de Santa Catarina","Irani, trânsito, acidente, BR-153"
3729406,2019-04-13T11:48:04-0300,True,"Polícia prende suspeito de estuprar a enteada em Maravilha, no Oeste de SC","Maravilha, polícia, estupro de vulnerável"
3729356,2019-04-13T11:27:16-0300,True,Avianca cancela oito voos no Aeroporto de Navegantes a partir do dia 14,"Navegantes, aeroporto de navegantes, Aeroporto Hercílio Luz"
3729401,2019-04-13T11:27:06-0300,True,Homem fica gravemente ferido após acidente em Presidente Getúlio no Alto Vale ,"Destaque Santa, Alto Vale do Itajaí, Presidente Getúlio"
3729391,2019-04-13T11:22:56-0300,True,As dúvidas sobre a decisão de Gilmar Mendes em favor de João Rodrigues,"João Rodrigues, ricardo guidi, Gilmar Mendes"
3729366,2019-04-13T11:03:03-0300,True,Prefeitura aposta em nova alternativa para ponte no Centro de Blumenau ,"Destaque Santa, Blumenau, Ponte do Centro"
3702851,2019-04-13T10:55:01-0300,True,"Favoritismo para a semifinal
","Avaí, Esportes"
3729361,2019-04-13T10:50:40-0300,True,"Até agora, 13 ex-deputados ocupam cargos na Alesc, Câmara e Senado",Alesc
3670011,2019-04-13T10:45:01-0300,True,Lédio Carmona: O Catarinão é grande ,"Esportes, Destaque DC, Catarinense 2019, Avaí, Chapecoense, Criciúma EC, Figueirense, JEC"
3704931,2019-04-13T10:20:01-0300,True,Samba de terreiro da Escadaria do Rosário tem nova edição nesta segunda-feira,"Samba, escadaria do rosario"
3699151,2019-04-13T10:15:02-0300,True,Acabou a lua de mel com o mercado e a popularidade do governo Bolsonaro cai,economia
3729326,2019-04-13T09:59:19-0300,True,Startup de Florianópolis vence desafio inglês de games,"tecnologia, startups"
3729311,2019-04-13T09:57:37-0300,True,PRF flagra transporte ilegal de pássaros e condutores alcoolizados na BR-470 em Rio do Sul ,"Destaque Santa, Rio do Sul, BR-470, crime ambiental"
3687661,2019-04-13T09:50:51-0300,True,Pai desmaia durante o parto do filho em SC e fica famoso após fotos pararem na internet,"Balneário Camboriú, parto, Instagram"
3729321,2019-04-13T09:48:33-0300,True, Floripa: Amsterdã brasileira,Florianópolis
3729316,2019-04-13T09:40:09-0300,True,Ministra afirma que a fome não é um problema no Brasil,"Ministério da Agricultura, ministra, fome"
3729306,2019-04-13T09:34:22-0300,True,Deputado quer diminuir altura mínima para ser policial em Santa Catarina,"polícia, projeto de lei"
3729301,2019-04-13T09:18:29-0300,True,"Motorista morre após carro cair em lagoa no Alto Gasparinho, em Gaspar ","Destaque Santa, Gaspar"
3698626,2019-04-13T09:15:02-0300,True,Santa Catarina abre mais de 34 mil novos negócios no primeiro trimestre do ano,empresas
3685126,2019-04-13T09:15:02-0300,True,"""O PT vai discutir a estratégia a ser seguida"", diz Haddad sobre os rumos do partido","Fernando Haddad, Lula, PT"
3703706,2019-04-13T08:50:02-0300,True,Paixão Alvinegra: estamos na reta de chegada para a final,"Paixão Alvinegra, Figueirense, Esportes"
3703461,2019-04-13T08:45:01-0300,True,Paixão Azurra: ganhar para seguir em busca da taça,"Paixão Azurra, Avaí, Esportes"
3729296,2019-04-13T08:37:50-0300,True,Fim de semana de sol e tardes quentes em Santa Catarina,"previsão do tempo, calor, sol"
3704826,2019-04-13T08:25:01-0300,True,Praça XV recebe neste sábado a Festa das Flores de Buda,"budismo, religião"
3699591,2019-04-13T08:15:02-0300,True,Engenhos de farinha são patrimônios culturais de SC,"Florianópolis, Grande Florianópolis, cultura"
3672551,2019-04-13T08:05:02-0300,True,Rodoviária está no pacote de concessões que a prefeitura de Blumenau vai anunciar em maio,"Blumenau, política"
3697746,2019-04-13T07:55:02-0300,True,Supermercados de Santa Catarina investem R$ 800 milhões em 2019,supermercados
3704551,2019-04-13T07:35:01-0300,True,Mapa dos grafites de Floripa na palma da mão,"grafite, arte urbana"
3668731,2019-04-13T07:15:01-0300,True,"VAR, Brasil!",opinião
3699431,2019-04-13T07:10:01-0300,True,Chamado especial para pessoas com problemas dermatológicos,"saúde, Florianópolis, Grande Florianópolis, UFSC"
3655661,2019-04-13T07:00:02-0300,True,3º RespirArte ocorre neste domingo ,"exposição, workshop, stammtisch"
3693356,2019-04-13T06:35:02-0300,True,Floripa Airport reivindica que novo acesso esteja duplicado até o verão ,"Florianópolis, Aeroporto Hercílio Luz, SC-405, obras, floripa airport"
3689851,2019-04-13T06:15:02-0300,True,Divergência entre Estado e concessionária marca obra do acesso ao aeroporto da Capital ,"Aeroporto Hercílio Luz, Florianópolis, SC-405, floripa airport"
3699231,2019-04-13T06:05:01-0300,True,Um pedido à Comcap,"Florianópolis, Grande Florianópolis, lixo, Comcap"
3690851,2019-04-13T06:00:01-0300,True,Presidente da Acaert recebe Medalha do Mérito Maçônico ,"medalha, acaert"
3695441,2019-04-13T05:45:01-0300,True,Ministro de Infraestrutura promete a deputado vinda ao porto de Itajaí,"porto de itajaí, ministro, infraestrutura, Itajaí"
3700596,2019-04-13T05:15:01-0300,True,"Pela primeira vez, rotativo de Joinville não vai permitir a regularização após tempo máximo ser excedido","rotativo, Joinville, estacionamento rotativo"
3695376,2019-04-13T04:45:02-0300,True,Pedido de vista adia decisão sobre pedágio de Palhoça no STF,"pedágio, palhoça, STF"
3692611,2019-04-13T04:30:02-0300,True,“O Cejesc é uma grande escola de jovens líderes” diz novo presidente do conselho,"cejesc, jovens, entrevista, Facisc"
3700691,2019-04-13T04:15:01-0300,True,Aris aponta produção de água acima do projetado nas estações de tratamento de Joinville,"produção, água, estações de tratamento, Joinville"
3688376,2019-04-13T04:00:02-0300,True,"""A insegurança na política nacional afeta o investidor"", diz presidente da Facisc","entrevista, Facisc, governo"
3695296,2019-04-13T03:45:01-0300,True,Parceria vai viabilizar sistema preventivo de incêndio para museus de SC,"preventivo, incêndio, museus"
3699676,2019-04-13T03:40:02-0300,True,Preço do diesel e o Bolsonaro raiz ,"diesel, Jair Bolsonaro"
3692796,2019-04-13T03:30:03-0300,True,"Comércio cresce 6,8% no Estado em fevereiro","comércio, fevereiro, balanço, vendas, pmc"
3698956,2019-04-13T03:15:01-0300,True,"FOTOS: veja as imagens da coluna do Cacau deste fim de semana, 13 e 14 de abril",fotos
3705361,2019-04-13T00:15:50-0300,True,Confira o horário do UFC 236,"Na guarda, MMA, UFC, luta, Esportes, kelvin gastelum, max holloway"
3703231,2019-04-12T23:48:06-0300,True,VÍDEO: veja queda de meteoro registrada no céu de SC e RS nesta sexta-feira,"Destaque NSC, meteoro"
3700131,2019-04-12T23:18:25-0300,True,Ministro do Meio Ambiente anuncia a concessão de dois parques em Santa Catarina,"meio ambiente, Serra Catarinense"
3691366,2019-04-12T22:14:37-0300,True,Presidente da Câmara de Chapecó é condenado a 8 anos de prisão por dirigir embriagado,"Chapecó, Câmara de Vereadores"
3688651,2019-04-12T21:47:32-0300,True,Prefeitura anuncia retomada de limpezas e roçadas de ruas em Blumenau ,"roçada, Blumenau, Destaque Santa"
3685591,2019-04-12T21:30:02-0300,True,Ministro Gilmar Mendes restabelece a elegibilidade de João Rodrigues,"Gilmar Mendes, João Rodrigues, decisão, STF"
3685441,2019-04-12T21:28:15-0300,True,Decisão de Gilmar Mendes devolve mandato a João Rodrigues,"STF, João Rodrigues"
3682826,2019-04-12T20:55:08-0300,True,"""Eu não sei nem do que vocês estão falando"", diz Guedes sobre intervenção no preço do diesel","Destaque NSC, Jair Bolsonaro, combustíveis"
3676036,2019-04-12T19:54:04-0300,True,Fim de semana será com sol e temperatura máxima próxima dos 30 °C em Blumenau,"previsão do tempo, Blumenau, Destaque Santa"
3675796,2019-04-12T19:52:23-0300,True,Mulher é atropelada e arrastada por caminhão em Balneário Camboriú ,"Destaque Santa, Balneário Camboriú"
3673331,2019-04-12T19:52:00-0300,True,Petrobras perde R$ 32 bi em valor de mercado após interferência de Bolsonaro,"Destaque NSC, Destaque DC, Destaque AN, Destaque Santa, Jair Bolsonaro, combustíveis"
3673206,2019-04-12T19:37:25-0300,True,Podemos de Florianópolis conversa com Pedrão,pedrão
3672666,2019-04-12T19:26:34-0300,True,Governo vai definir na próxima terça se voltará a adotar medidas de controle de preços do diesel,"Destaque NSC, Destaque DC, Destaque AN, Destaque Santa, Jair Bolsonaro, combustíveis"
3670921,2019-04-12T19:13:35-0300,True,Blumenau pode ganhar mais bueiros inteligentes,"Blumenau, meio ambiente"
3669386,2019-04-12T19:07:09-0300,True,"Governo federal empenha R$ 10 milhões para adutora do Chapecozinho, no Oeste de SC","Casan, chapecozinho, Chapecó, Xanxerê, Xaxim, Cordilheira Alta, Bom Jesus"
3670696,2019-04-12T19:03:57-0300,True,SC busca apoio federal para Rota do Milho ,"rota do milho, agronegócio, secretaria da agricultura do estado"
3669186,2019-04-12T18:45:51-0300,True,Homem preso com fuzil em Florianópolis recebe pena de três anos em regime aberto e será solto,"Florianópolis, fuzil, Destaque Hora SC"
3669051,2019-04-12T18:43:48-0300,True,Homem fica preso às ferragens em engavetamento na Rua Dr. Pedro Zimmermann em Blumenau ,"Destaque Santa, Blumenau, trânsito, acidente de trânsito"
3666931,2019-04-12T18:34:50-0300,True,Hospital Dia do Pulmão reavalia caso e volta a atender conveniados da Agemed,"saúde, plano de saúde, agemed, Blumenau, hospital"
3668251,2019-04-12T18:32:19-0300,True,Rubinho Angelotti é empossado presidente da FCF para mandato até 2023,"Esportes, Catarinense 2019, Destaque DC, Destaque Hora SC"
3665886,2019-04-12T18:18:41-0300,True,Avaí ignora retrospecto positivo contra o Criciúma na temporada,"Destaque DC, Destaque Hora SC, Futebol, Catarinense 2019, Estadual, pedro castro, Avaí, ressacada"
3665791,2019-04-12T18:18:05-0300,True,Velejador catarinense é vice no Sul-Americano de Optimist,"Esportes, Destaque DC, Vela"
3666046,2019-04-12T18:17:01-0300,True,"Ney ""esconde"" Chape e nega revanche contra o Figueirense","Chapecoense, Figueirense, Campeonato Catarinense"
3662431,2019-04-12T17:53:07-0300,True,Bolsonaro diz que quer saber custo final do combustível da Petrobras,"Destaque NSC, Jair Bolsonaro, petrobras"
3662256,2019-04-12T17:51:26-0300,True,Motoqueiro morre e caminhão pega fogo em acidente na Serra Dona Francisca  ,"Joinville, Destaque AN, acidente, trânsito, morte"
3660441,2019-04-12T17:40:46-0300,True,Funcionários de Dilma lideram gastos com viagens do Executivo em 2019,"contas públicas, Dilma Rousseff"
3659576,2019-04-12T17:36:24-0300,True,"""O Exército não matou ninguém, não, o Exército é do povo"", diz Bolsonaro sobre morte de músico no Rio","Destaque NSC, Jair Bolsonaro, forças armadas, Rio de Janeiro"
3658581,2019-04-12T17:33:53-0300,True,Ponte dos Arcos terá trânsito interrompido parcialmente neste sábado em Blumenau ,"Destaque Santa, Blumenau, ponte dos arcos"
3657281,2019-04-12T17:25:08-0300,True,Omnishopping impacta o relacionamento entre marcas e consumidores,"tecnologia, consumidor, marketing digital"
3657296,2019-04-12T17:18:06-0300,True,Kleina negocia com o DM para escalar Criciúma na semifinal,"Criciúma, Criciúma EC, Destaque DC, Esportes, Catarinense 2019"
3656816,2019-04-12T16:54:55-0300,True,Novo hotel no antigo Viena Park de Blumenau será inaugurado em junho,"Blumenau, hotel, hotelaria, turismo"
3656811,2019-04-12T16:45:54-0300,True,Carro parte ao meio após colisão com ônibus em Jaraguá do Sul,"Joinville, Destaque AN, jaraguá do sul, acidente, trânsito"
3656806,2019-04-12T16:42:35-0300,True,"Ponte será parcialmente interditada na Estrada do Pico, em Joinville","trânsito, infraestrutura, Joinville, manutenção"
3656386,2019-04-12T16:29:57-0300,True,Voos da Latam via Aeroporto de Jaguaruna estão suspensos até quarta-feira ,"aeroporto, Jaguaruna, latam, voos cancelados, sul do estado"
3656381,2019-04-12T16:25:40-0300,True,Ruas terão trânsito alterado para prova de ciclismo neste domingo em Joinville,"trânsito, Joinville, interdição, Ciclismo"
3656376,2019-04-12T16:11:23-0300,True,Motoristas de Joinville começam a ser orientados sobre novo estacionamento rotativo ,"trânsito, Joinville, estacionamento rotativo, Destaque AN"
3656366,2019-04-12T15:59:26-0300,True,Corpo é encontrado em terreno de obra no bairro Imigrantes em Timbó ,"Destaque Santa, Timbó, homicídio"
3656361,2019-04-12T15:58:57-0300,True,Nova diretoria da federação das Unimeds toma posse na Capital,unimed
3655691,2019-04-12T15:48:50-0300,True,"Vôlei de Blumenau projeta investimento de R$ 1,5 milhão na disputa da Superliga","Vôlei, Blumenau, Destaque Santa"
3656346,2019-04-12T15:48:06-0300,True,Metropolitano volta à estaca zero após novo rebaixamento e convive com a desconfiança,"Metropolitano, Blumenau, Destaque Santa"
3656351,2019-04-12T15:42:07-0300,True,Ingressos do Festival de Dança de Joinville 2019 começam a ser vendidos em 17 de abril,"cultura, festival de dança de joinville, Joinville, Destaque AN"
3656336,2019-04-12T15:36:56-0300,True,Como fica o trânsito durante o Revezamento Volta à Ilha,"revezamento, volta à ilha, esporte, Corrida, Florianópolis"
3656331,2019-04-12T15:18:32-0300,True,Havan faz nova proposta por terreno da Altona em Barra Velha,"havan, altona, empresas, negócios, mercado"
3656261,2019-04-12T14:55:39-0300,True,Polícia faz operação em 60 cidades de SC para verificar alvarás de empresas,"Polícia Civil, polícia, alvará"
3656326,2019-04-12T14:54:05-0300,True,"Com catapora, Betinho desfalca Figueirense contra Chapecoense","Destaque DC, Destaque Hora SC, Futebol, Catarinense 2019, Estadual, Betinho, Figueirense"
3655701,2019-04-12T14:39:29-0300,True,Moradores dos Ingleses serão atendidos no posto de saúde de Canasvieiras a partir de segunda,"saúde, posto de saúde, Canasvieiras, Ingleses, Florianópolis, Papo da Hora, Destaque Hora SC"
3655706,2019-04-12T14:39:15-0300,True,"Ala fechada no Hospital Tereza Ramos, em Lages, será reaberta neste mês","saúde, hospital"
3655686,2019-04-12T14:35:45-0300,True,"Rota de Lazer deve ganhar mais atrações e Rua XV de Novembro, mais conservação","Rota de Lazer, Blumenau, Rua XV de Novembro"
3655696,2019-04-12T14:30:30-0300,True,Fiesc cobra mais investimentos em rodovias do Oeste ,"rodovias, Oeste"
3655681,2019-04-12T14:18:39-0300,True,Área onde dois prédios desabaram no Rio de Janeiro  é dominada pela milícia,"Rio de Janeiro, desabamento, Destaque NSC"
3655566,2019-04-12T14:15:01-0300,True,Um fim de semana onde o sol estará novamente presente,"fim de semana, previsão do tempo, Santa Catarina"
3655676,2019-04-12T14:11:16-0300,True,"""Já falei que não entendia de economia"", diz Bolsonaro após intervir no preço do diesel","diesel, Destaque NSC, Jair Bolsonaro, Destaque DC"
3655671,2019-04-12T14:10:57-0300,True,Governo federal extingue mais de 13 mil cargos efetivos,"brasília, governo federal, Destaque NSC"
3655656,2019-04-12T13:47:02-0300,True,Como a Transformação Digital impacta na carreira,"Estúdio NSC Branded Content, tecnologia, transformação digital"
3655651,2019-04-12T13:38:01-0300,True,Pós-graduação em Tecnologia Cervejeira chega a Florianópolis em setembro   ,"cerveja, Agenda Tech"
3655641,2019-04-12T13:24:21-0300,True,"Alípio despista sobre escalação do Figueirense: ""Dúvida no ar""","Destaque DC, Destaque Hora SC, Futebol, Figueirense, Esportes, Catarinense 2019, semifinal, Chapecó, arena condá, Estadual"
3655646,2019-04-12T13:08:05-0300,True,Evento no Monte Serrat oferece serviços gratuitos à comunidade ,"Papo da Hora, monte serrat, Florianópolis, serviços, Sesc, comunidade"
3655636,2019-04-12T12:33:30-0300,True,Chapecoense pega o Corinthians na quarta fase da Copa do Brasil,"Esportes, Chapecoense, copa do brasil, Destaque DC"
3655631,2019-04-12T12:09:33-0300,True,Operação Alvará Legal notifica 106 estabelecimentos em cinco cidades no Vale do Itajaí ,"Vale do Itajaí, Polícia Civil, Destaque Santa"
3655626,2019-04-12T12:01:23-0300,True,"Aos 82 anos, escritora de Joinville lança coletânea de contos e livros publicados","Joinville, escritor, literatura"
3655621,2019-04-12T11:57:53-0300,True,Felipão e gerente de futebol do Palmeiras visitam CT do Criciúma ,"Criciúma, Criciúma EC, Destaque DC, Esportes, Catarinense 2019"
3655611,2019-04-12T11:29:45-0300,True,"STF autoriza cartórios a prestarem serviços adicionais, como emissão de RG e passaportes","STF, cartórios, passaportes"
3655591,2019-04-12T11:26:12-0300,True,Acostamento da BR-101: o erro do prefeito de Palhoça que causa infrações aos motoristas,"BR-101, palhoça"
3655606,2019-04-12T11:17:58-0300,True,Por onde andam os candidatos ao governo de SC meio ano após a eleição,"política, governo, Santa Catarina, eleições 2018"
3655596,2019-04-12T11:03:47-0300,True,Ambev fará mentoria em gestão no Bolshoi de Joinville,"ambev, Bolshoi"
3655601,2019-04-12T11:02:39-0300,True,Confira onde se vacinar no Dia D da vacinação contra a febre amarela em Joinville  ,"Joinville, Destaque AN, febre amarela, vacinação"
3655461,2019-04-12T10:55:02-0300,True,Ceart Aberto à Comunidade acontece neste sábado na Udesc,Udesc
3655441,2019-04-12T10:45:01-0300,True,Falando de Sexo: confira os diferentes tamanhos da região íntima feminina,Falando de Sexo
3655586,2019-04-12T10:26:55-0300,True,"Entrevista com Carlos Roberto Duarte, criador e organizador da Volta à Ilha","volta à ilha, Corrida"
3655581,2019-04-12T10:18:12-0300,True,Sobe para 185 o número de casos confirmados de dengue em SC  ,"dengue, aedes aegypti, dive, mosquito da dengue, saúde, saúde pública, Santa Catarina"
3655576,2019-04-12T10:10:44-0300,True,"""Eu fui a cobaia do laboratório e a escada que ele utilizou"", diz ex-deputado Jean Wyllys sobre Jair Bolsonaro","Jair Bolsonaro, televisão, jean wyllys, Destaque NSC, entrevista"
3655291,2019-04-12T10:10:01-0300,True,"Tivemos uma boa edição no Catarinense 2019
","Avaí, Catarinense 2019, Esportes"
3655561,2019-04-12T10:00:14-0300,True,Kratos e Ruger: os novos integrantes do canil da PM,"Polícia Militar, canil"
3655571,2019-04-12T09:53:40-0300,True,Incêndio de grandes proporções atinge fábrica de estofados em Brusque ,"Brusque, incêndio, Destaque Santa"
3655556,2019-04-12T09:23:24-0300,True,Bebê atropelado em posto de gasolina tem alta do hospital em Joinville ,"Joinville, Destaque AN, atropelamento, trânsito"
3655456,2019-04-12T09:10:02-0300,True,Grupo Portal do Choro se apresenta quinta-feira no TAC,"música instrumental, Teatro Álvaro de Carvalho"
3655551,2019-04-12T08:33:14-0300,True,Horóscopo: confira a previsão de cada signo para esta sexta-feira 12/04 ,"astrologia, horóscopo"
3655546,2019-04-12T08:18:37-0300,True,Número de passageiros do transporte coletivo de Blumenau cresce 2% no primeiro trimestre,"transporte coletivo, transporte público, Blumenau, mobilidade"
3655541,2019-04-12T08:16:17-0300,True,Florianópolis sedia neste domingo o Festival Global de Inovação Social,"Acate, inovação"
3655466,2019-04-12T08:15:01-0300,True,Paixão Azurra: bastidores agitados antes da decisão,"Paixão Azurra, Avaí, Esportes"
3655471,2019-04-12T08:15:01-0300,True,Paixão Alvinegra: estamos prontos para a decisão no Oeste,"Paixão Alvinegra, Figueirense, Esportes"
3655451,2019-04-12T08:15:01-0300,True,Samba na Essência no Palco JA,"Samba, Jornal do Almoço, Praça XV"
3655536,2019-04-12T08:06:57-0300,True,Diálogo inusitado entre ministros provoca risadas no STF,STF
3655246,2019-04-12T08:05:01-0300,True,"Eliminação trouxe recados importantes para o Avaí
","Avaí, Esportes"
3655531,2019-04-12T08:03:32-0300,True,Atraso na duplicação do Eixo Industrial afeta economia de empresas em Joinville ,"Joinville, Destaque AN, infraestrutura, duplicação"
3655416,2019-04-12T08:00:02-0300,True,"Governar sem base vale a tentativa, mas Moisés terá que se acostumar a derrotas pontuais","Alesc, Carlos Moisés da Silva"
3655526,2019-04-12T07:53:21-0300,True,"Duplicação do Eixo Industrial, licitada há dois anos, não tem data para começar em Joinville ","Destaque AN, Joinville, duplicação, infraestrutura"
3655521,2019-04-12T07:48:05-0300,True,STJ confirma autorização para João de Deus deixar prisão,"João de Deus, prisão, Destaque NSC"
3655056,2019-04-12T07:44:22-0300,True,"""É tolerância para matar"", diz especialista sobre aumento da pontuação para suspender CNH","trânsito, cnh, carteira de habilitação"
3655516,2019-04-12T07:39:19-0300,True,Dois prédios desabam na zona oeste do Rio de Janeiro,"Rio de Janeiro, desabamento, Destaque NSC"
3655351,2019-04-12T07:35:02-0300,True,Com banho ou sem?,"Mobilidade Urbana, Florianópolis, Grande Florianópolis, transporte coletivo"
3655511,2019-04-12T07:14:26-0300,True,Fim de semana terá sol com aumento de nuvens em Joinville  ,"Joinville, Destaque AN, previsão do tempo"
3655506,2019-04-12T07:04:22-0300,True,Motociclista morre e outros três ficam feridos em acidente na BR-101 em Palhoça,"acidente, BR-101, palhoça, Florianópolis, morte"
3655496,2019-04-12T07:04:07-0300,True,"Em menos de duas horas, dois são presos por tráfico de drogas em Blumenau","polícia, Blumenau, tráfico de drogas, Destaque Santa"
3655036,2019-04-12T07:00:02-0300,True,Circuito Broadway em Joinville,"mostra competitiva, espetáculo"
3655501,2019-04-12T06:59:10-0300,True,Sexta-feira tem sol e temperaturas elevadas durante a tarde em Santa Catarina,"sol, sexta-feira, previsão do tempo"
3655371,2019-04-12T06:51:10-0300,True,Primeiro desfile de Páscoa ocorre neste sábado na Rua Alberto Stein em Blumenau ,"Destaque Santa, Osterdorf, Blumenau, Vila de Páscoa"
3655491,2019-04-12T06:46:26-0300,True,Homem tenta se passar pelo irmão já morto durante blitz e acaba preso em Blumenau,"trânsito, Blumenau, Destaque Santa"
3655366,2019-04-12T06:25:02-0300,True,Comunidade de São José aguarda construção de centro esportivo no bairro Forquilhas ,"Esportes, Destaque Hora SC, nossa área, Seu problema é nosso, São José, Grande Florianópolis"
3655391,2019-04-12T06:25:02-0300,True,Edital será lançado pela segunda vez com oferta de 1.654 vagas na rede de CEIs em Joinville,educação infantil
3655376,2019-04-12T06:20:01-0300,True,Santa Catarina no Palácio do Planalto,"câmara dos deputados, Jair Bolsonaro"
3655346,2019-04-12T06:05:01-0300,True,Um pouco mais sobre o cachorro Sorriso de Palhoça,"palhoça, animais, maus-tratos, Grande Florianópolis"
3655476,2019-04-12T06:00:02-0300,True,"FOTOS: veja as imagens da coluna do Cacau desta sexta-feira, 12 de abril","galeria de fotos, fotos"
3655396,2019-04-12T06:00:02-0300,True,Vignatti é mais um político nomeado para cargo comissionado na Alesc,"claudio vignatti, Alesc, pt-sc"
3655481,2019-04-12T05:55:01-0300,True,Proposta que não prevê limitação de altura para construções pode ser aprovada em Itajaí,"prédios, construçoes, Itajaí, proposta"
3655381,2019-04-12T05:45:01-0300,True,Segurança de dados na área da saúde em debate em Joinville,"Joinville, dados, vazamento, segurança, Hacker"
3655356,2019-04-12T05:30:02-0300,True,Veto a Moisés foi múltiplo,"veto, Carlos Moisés da Silva, assembleia legislativa, Alesc, saúde, hospitais filantrópicos"
3655431,2019-04-12T05:15:01-0300,True,"ANTT autoriza prolongamento de 6,8 km na duplicação da BR-116, entre Lages e Capão Alto ","antt, duplicação, BR-116, Lages, Capão Alto"
3655361,2019-04-12T04:15:02-0300,True,Prefeitos de SC fazem manifestação pelo julgamento dos royalties do petróleo,"royalties, petróleo, prefeitos, manifestação"
3655331,2019-04-12T04:15:02-0300,True,"ArcelorMittal investe R$ 1,3 bilhão em unidade de São Francisco do Sul","arcelomittal, investimento, São Francisco do Sul, Luxemburgo, expansão"
3655401,2019-04-12T04:10:02-0300,True,As razões da PEC das parcerias público-privadas,"PEC, ppps, Alesc, milton hobus"
3655426,2019-04-12T04:00:02-0300,True,Secretaria de Segurança da Capital vai comprar drones para monitoramento,"drone, secretaria de segurança, drones, Florianópolis"
3655321,2019-04-12T04:00:02-0300,True,Aurora Alimentos completa 50 anos,"cooperativas, 50 anos, Aurora, Chapecó"
